Wall time,Step,Value
1507744812.5132062,6865,1.4706233739852905
1507744812.5269184,6874,1.466546893119812
1507744812.5285525,6875,1.4620615243911743
1507744812.5300343,6876,1.6159818172454834
1507744812.5686786,6901,1.4655102491378784
1507744812.5734756,6905,1.462440013885498
1507744812.5781968,6909,1.480057716369629
1507744812.5818925,6912,1.615036964416504
1507744812.5955982,6922,1.471006155014038
1507744812.63041,6947,1.483140468597412
1507744812.633215,6949,1.4776047468185425
1507744812.6443722,6957,1.4655998945236206
1507744812.6500573,6961,1.474075198173523
1507744812.6611128,6969,1.4778727293014526
1507744812.6639798,6971,1.4624401330947876
1507744812.7396214,6999,1.4678046703338623
1507744812.7410426,7000,1.467658519744873
1507744812.7578115,7009,1.6512457132339478
1507744812.7605538,7011,1.461281418800354
1507744812.7707546,7018,1.6200709342956543
1507744812.7778375,7022,1.4707002639770508
1507744812.7926419,7034,1.4816930294036865
1507744812.8208828,7053,1.5129108428955078
1507744812.823816,7055,1.4624398946762085
1507744812.842424,7068,1.4635288715362549
1507744812.859401,7080,1.4653717279434204
1507744812.8609076,7081,1.4677162170410156
1507744812.8674,7084,1.465374231338501
1507744812.8733249,7086,1.5932977199554443
1507744812.8947947,7101,1.4675732851028442
1507744812.8975577,7103,1.4684686660766602
1507744812.9048998,7108,1.4872188568115234
1507744812.9163067,7116,1.8515739440917969
1507744812.92593,7122,1.4782599210739136
1507744812.9306245,7125,1.483655333518982
1507744813.0328953,7183,1.639064073562622
1507744813.0475066,7192,1.4676573276519775
1507744813.0510716,7194,1.4756412506103516
1507744813.05438,7196,1.6059989929199219
1507744813.0597305,7199,1.4655256271362305
1507744813.061155,7200,1.4619543552398682
1507744813.0853925,7217,1.463982343673706
1507744813.0966966,7225,1.4653738737106323
1507744813.1031485,7229,1.4651365280151367
1507744813.108496,7232,1.4613181352615356
1507744813.1099732,7233,1.465475082397461
1507744813.1218688,7240,2.4574413299560547
1507744813.1605659,7270,1.6324071884155273
1507744813.192795,7291,1.623801350593567
1507744813.1972013,7295,1.4637449979782104
1507744813.2004323,7298,1.4806588888168335
1507744813.210375,7306,1.4638128280639648
1507744813.2149901,7310,1.5387028455734253
1507744813.2181697,7313,1.475703239440918
1507744813.250037,7334,1.4728642702102661
1507744813.2533367,7337,1.468114972114563
1507744813.277022,7346,1.481735110282898
1507744813.2803593,7349,1.472140908241272
1507744813.2813492,7350,1.4814066886901855
1507744813.2843804,7353,1.4719120264053345
1507744813.3039668,7370,1.6257896423339844
1507744813.3118126,7373,1.5217814445495605
1507744813.3170457,7376,1.4694397449493408
1507744813.318579,7377,1.5067585706710815
1507744813.3224583,7380,1.4624398946762085
1507744813.3431118,7396,1.4774725437164307
1507744813.3687167,7415,1.5172220468521118
1507744813.4262264,7454,1.4679310321807861
1507744813.4330626,7458,1.4693912267684937
1507744813.4350226,7460,2.4318933486938477
1507744813.4387822,7464,1.4643672704696655
1507744813.4447944,7470,1.4644304513931274
1507744813.4654713,7486,1.555774450302124
1507744813.4678926,7488,1.7061214447021484
1507744813.4689558,7489,1.4997097253799438
1507744813.5013473,7511,1.4676569700241089
1507744813.549324,7545,1.5897996425628662
1507744813.5764964,7562,1.5637303590774536
1507744813.59553,7575,1.4654091596603394
1507744813.624655,7593,1.4640218019485474
1507744813.648246,7608,1.5560801029205322
1507744813.6647139,7619,1.4642646312713623
1507744813.6793237,7627,1.4675031900405884
1507744813.7100646,7650,2.1342246532440186
1507744813.711381,7651,1.5971717834472656
1507744813.7137902,7653,1.655127763748169
1507744813.746809,7665,1.4654117822647095
1507744813.7493103,7667,1.462439775466919
1507744813.7631161,7677,1.4885014295578003
1507744813.7689874,7681,1.467658519744873
1507744813.819568,7715,1.4661219120025635
1507744813.8262155,7719,1.4719743728637695
1507744813.8423495,7730,1.4624382257461548
1507744813.8592925,7742,1.468218445777893
1507744813.8883474,7763,1.4649755954742432
1507744813.9029717,7773,1.4809011220932007
1507744813.9172244,7783,1.4615851640701294
1507744813.972776,7820,1.4963337182998657
1507744813.9813516,7826,1.4658229351043701
1507744814.0044158,7842,1.4871304035186768
1507744814.0319474,7863,1.627139925956726
1507744814.0495627,7875,1.6127413511276245
1507744814.2962284,7893,1.5041725635528564
1507744814.3035402,7899,1.4738621711730957
1507744814.3085985,7904,1.4624398946762085
1507744814.3097193,7905,1.568926453590393
1507744814.4964535,7926,1.8622084856033325
1507744814.504263,7933,1.4676569700241089
1507744814.50988,7938,1.465844988822937
1507744814.5188193,7945,1.477602481842041
1507744814.5460942,7966,1.4679086208343506
1507744814.566171,7979,1.4786121845245361
1507744814.6047509,8006,1.462440013885498
1507744814.6189492,8015,2.459874391555786
1507744814.644893,8035,1.502539873123169
1507744814.6468637,8037,1.4744030237197876
1507744814.65898,8046,1.6378417015075684
1507744814.6816003,8061,1.4780522584915161
1507744814.7009661,8069,1.5426123142242432
1507744814.754466,8102,1.4700491428375244
1507744814.7740462,8115,1.4677224159240723
1507744814.7924297,8127,1.4624404907226562
1507744814.8141222,8144,1.4658596515655518
1507744814.824395,8148,1.4612385034561157
1507744814.8342836,8155,1.4634732007980347
1507744814.8498378,8165,1.7349283695220947
1507744814.8534644,8167,1.6163514852523804
1507744814.8551717,8168,1.6847779750823975
1507744814.8568056,8169,1.4613127708435059
1507744814.8631313,8172,1.5351529121398926
1507744814.8678496,8175,1.4706943035125732
1507744814.8741922,8179,1.4809575080871582
1507744814.9009328,8188,1.4809097051620483
1507744814.9121556,8193,1.4710243940353394
1507744814.9277935,8203,1.5982561111450195
1507744814.9522145,8218,1.5592299699783325
1507744814.9640744,8226,1.4648679494857788
1507744814.969981,8230,1.4704160690307617
1507744814.9954739,8246,1.4793349504470825
1507744815.046756,8279,1.4917666912078857
1507744815.05215,8283,1.4642597436904907
1507744815.0747056,8298,1.5959198474884033
1507744815.110922,8324,1.5294185876846313
1507744815.114727,8327,1.4612796306610107
1507744815.4419677,8340,1.4676865339279175
1507744815.4427965,8341,1.6097114086151123
1507744815.4476156,8344,1.5163283348083496
1507744815.4540286,8351,1.6114158630371094
1507744815.456712,8354,2.0657145977020264
1507744815.4601803,8358,1.4655190706253052
1507744815.4664545,8364,1.4711101055145264
1507744815.490275,8378,1.464418649673462
1507744815.5014987,8385,1.4777741432189941
1507744815.5074303,8389,1.80165433883667
1507744815.5088112,8390,1.480739712715149
1507744815.5136735,8393,1.4718139171600342
1507744815.5189185,8397,1.5398845672607422
1507744815.5279481,8404,1.484388828277588
1507744815.53609,8409,1.4756821393966675
1507744815.5508716,8420,1.465162754058838
1507744815.5715332,8435,1.6177034378051758
1507744815.5791442,8441,1.462559461593628
1507744815.58629,8445,1.4775502681732178
1507744815.6007788,8457,1.4707900285720825
1507744815.6249058,8471,1.9518128633499146
1507744815.6397333,8478,1.8796955347061157
1507744815.6473622,8483,1.4806506633758545
1507744815.6488006,8484,1.4663277864456177
1507744815.6519604,8485,2.093691110610962
1507744815.6535628,8486,1.4778192043304443
1507744815.6625633,8492,1.6712417602539062
1507744815.6774263,8499,1.4968814849853516
1507744815.707458,8516,1.5166945457458496
1507744816.5115225,8540,1.4675242900848389
1507744816.5518768,8569,1.4646247625350952
1507744816.5670936,8580,1.4624398946762085
1507744816.5718877,8582,1.4913630485534668
1507744816.5949805,8597,1.604448676109314
1507744816.601297,8602,1.4647831916809082
1507744816.6278672,8618,1.496874451637268
1507744816.6414423,8627,1.4653137922286987
1507744816.6550462,8637,2.4634292125701904
1507744816.6762924,8652,1.5379688739776611
1507744816.6991093,8667,1.470754861831665
1507744816.7054052,8671,1.4624390602111816
1507744816.711815,8676,1.4705212116241455
1507744816.7373297,8691,1.4670394659042358
1507744816.7491105,8699,1.4624135494232178
1507744816.7626204,8709,2.422480821609497
1507744816.770679,8714,1.4769006967544556
1507744816.7971241,8732,1.4623931646347046
1507744816.8215683,8746,1.4685906171798706
1507744816.8239748,8748,1.4652564525604248
1507744816.8724391,8785,1.47221040725708
1507744816.8741107,8786,1.4694339036941528
1507744816.8953025,8800,1.465373158454895
1507744816.9078715,8809,2.4701290130615234
1507744816.9267256,8819,1.486692190170288
1507744816.9511359,8834,1.462410807609558
1507744816.9743857,8851,1.5889679193496704
1507744816.9814124,8857,1.5007598400115967
1507744816.9857693,8861,1.782238245010376
1507744817.0069664,8872,1.4624398946762085
1507744817.0085807,8873,1.4783427715301514
1507744817.013749,8877,1.4812607765197754
1507744817.016412,8879,1.467929482460022
1507744817.036167,8895,1.597856879234314
1507744817.0400202,8898,1.631791114807129
1507744817.0625749,8910,1.4676785469055176
1507744817.0635273,8911,1.4899615049362183
1507744817.0667658,8914,1.4624122381210327
1507744817.0745704,8921,1.4655609130859375
1507744817.078725,8924,1.465325117111206
1507744817.0887635,8931,1.4802364110946655
1507744817.096485,8936,1.4757676124572754
1507744817.1026235,8940,1.4632049798965454
1507744817.1323876,8959,1.4645516872406006
1507744817.1349988,8961,1.734684944152832
1507744817.1483407,8970,1.4660508632659912
1507744817.1726527,8986,1.4624401330947876
1507744817.1775014,8988,1.5182981491088867
1507744817.1800652,8990,1.832895278930664
1507744817.1829047,8992,1.4624420404434204
1507744817.1933756,8999,1.6391117572784424
1507744817.2249477,9020,1.4690552949905396
1507744817.2373376,9027,1.6131212711334229
1507744817.2642076,9048,1.7106819152832031
1507744817.2988045,9065,1.5769922733306885
1507744817.30886,9076,1.4776238203048706
1507744817.3245666,9090,2.488430976867676
1507744817.3364444,9099,1.464407205581665
1507744817.3490584,9107,1.478240966796875
1507744817.3720865,9122,1.5614967346191406
1507744817.379612,9127,1.5063285827636719
1507744817.3811262,9128,2.4935615062713623
1507744817.4158223,9149,1.4722024202346802
1507744817.4171808,9150,1.5048167705535889
1507744817.4366362,9165,1.4875062704086304
1507744817.4774017,9192,1.466186285018921
1507744817.4967294,9205,1.4653751850128174
1507744817.5331297,9227,1.4756606817245483
1507744817.5429142,9235,1.4640421867370605
1507744817.576177,9259,1.5960859060287476
1507744817.58828,9266,1.6171084642410278
1507744817.6010787,9276,1.4722142219543457
1507744817.611704,9283,1.5131282806396484
1507744817.615684,9286,1.4676493406295776
1507744817.6405456,9304,1.46637761592865
1507744817.6543906,9315,1.469528317451477
1507744817.6669683,9326,1.477538824081421
1507744817.6823075,9336,1.4676568508148193
1507744817.7029605,9349,1.4698768854141235
1507744817.7237601,9365,1.4643148183822632
1507744817.7280805,9368,1.4626249074935913
1507744817.7378588,9375,2.596144914627075
1507744817.7515597,9384,1.5086256265640259
1507744817.7579124,9388,1.613490104675293
1507744817.7604299,9389,1.4782395362854004
1507744817.7688231,9394,1.878665566444397
1507744817.778617,9402,1.4706907272338867
1507744817.8045883,9418,1.4612736701965332
1507744817.8373837,9438,1.4624398946762085
1507744817.8459215,9444,1.4656916856765747
1507744817.8788643,9465,1.6650161743164062
1507744817.9035273,9483,1.4637974500656128
1507744817.9128602,9489,1.462440013885498
1507744817.921801,9494,1.4623942375183105
1507744817.9421444,9505,1.478952169418335
1507744817.9662852,9523,1.4754199981689453
1507744817.969032,9525,1.4628723859786987
1507744817.9736629,9528,1.6018942594528198
1507744817.9923189,9541,1.4693597555160522
1507744817.9943147,9542,1.5124269723892212
1507744818.0167427,9558,1.4816093444824219
1507744818.0354018,9571,1.5022506713867188
1507744818.1121807,9624,1.4676600694656372
1507744818.1179388,9629,1.462092399597168
1507744818.1227438,9633,1.4672683477401733
1507744818.1394386,9647,1.4627236127853394
1507744818.1700528,9670,1.4866077899932861
1507744818.183288,9680,1.4698913097381592
1507744818.1876497,9683,1.4640262126922607
1507744818.199346,9691,1.462439775466919
1507744818.2243361,9706,1.4680233001708984
1507744818.2648797,9733,1.4626370668411255
1507744818.2688634,9736,2.3390727043151855
1507744818.2729762,9739,1.470965027809143
1507744818.284001,9747,1.4623888731002808
1507744818.2959294,9755,1.4661604166030884
1507744818.2992995,9758,1.4641602039337158
1507744818.3023968,9760,1.4632422924041748
1507744818.3315148,9779,2.483121395111084
1507744818.338834,9785,1.4633585214614868
1507744818.3567283,9798,2.4470388889312744
1507744818.3581645,9799,1.4794594049453735
1507744818.3609624,9801,1.4624398946762085
1507744818.4026365,9829,1.6245149374008179
1507744818.4073548,9831,1.499834656715393
1507744818.412926,9835,2.575040102005005
1507744818.417041,9838,1.472364902496338
1507744818.4460871,9860,1.5480326414108276
1507744818.462528,9872,1.4628880023956299
1507744818.4915204,9888,1.4624396562576294
1507744818.5001395,9895,1.4685931205749512
1507744818.508573,9902,1.4902944564819336
1507744818.5407274,9917,1.4836093187332153
1507744818.5491407,9928,1.4657707214355469
1507744818.5571556,9937,1.500144124031067
1507744818.5654104,9943,1.464410662651062
1507744818.5785236,9951,1.467621088027954
1507744818.612819,9974,1.9495630264282227
1507744818.633648,9988,2.4000134468078613
1507744818.6513743,9998,1.4713529348373413
1507744818.6551785,9999,2.2176637649536133
